FORM_ID,FORM_NAME
404CLMNM,CATTLEMAN MIDDLE
404CLMNS,CATTLEMAN SD
404CLMNU,CATTLEMAN UPPER
404CLMNZ,CATTLEMAN ZONE
404CLMU2,CATTLEMAN UPPER SD-2
404CLMU3,CATTLEMAN UPPER 3 SD
404CLNY,COLONY /SD/
404CLVDH,CLEVELAND SH
404CLVL,COALVALE
404CLVN,CALVIN
404CLVN1,CALVIN 1
404CLVN2,CALVIN 2
404CLVN3,CALVIN 3
404CLVN4,CALVIN 4
404CLVN5,CALVIN 5
404CLVNL,CALVIN LOWER
404CLVNM,CALVIN MIDDLE
404CLVNU,CALVIN UPPER
404CMBR,CHAMBERS
404CMLKC,CHEROKEE / MARMATION / LANSING-KANSAS CITY
404CMNCC,CATTLEMAN / CHEROKEE COAL
404CMRN,CAMERON
404CMWPR,CROWEBURG / MINERAL COAL / WEIR-PITT / ROWE COAL
404CNGM,COTTINGHAM
404CNHR,CULBERSON / HOXBAR
404CNRK,CALVIN / RED FORK
404COX,COX/DES MOINES/
404CPKRU,CULP / KISTLER UPPER
404CPLKC,CHEROKEE / PAWNEE / LANSING-KANSAS CITY
404CPMLK,CHEROKEE LM / PAWNEE / MARMATON B / PLEASONTN / LNSNG KS CTY
404CPPL,CAPPS LM
404CPPLL,CAPPS LM LOWER
404CPPLU,CAPPS LM UPPER
404CPPS,CAPPS
404CPPSL,CAPPS LOWER
404CPPSU,CAPPS UPPER
404CRBG,CROWEBURG
404CRBGC,CROWEBURG COAL
404CRBGH,CROWEBURG/SH/
404CRBGL,CROWEBURG LOWER
404CRDG,CHEROKEE / DOUGLAS
404CRKS2,CHEROKEE SD 2
404CRKS3,CHEROKEE SD 3
404CRKS4,CHEROKEE SD 4
404CRLS,CHARLSON
404CRLS2,CHARLSON 2
404CRLS3,CHARLSON 3
404CRLS4,CHARLSON 4
404CRLSL,CHARLSON LOWER
404CRLSU,CHARLSON UPPER
404CRPDT,CARPENTER/DES MOINES/ / TUSSY
404CRPR,CARPENTER /DES MOINES/
404CRPR1,CARPENTER 1
404CRPR2,CARPENTER 2
404CRPR3,CARPENTER 3
404CRUDN,CARPENTER UPPER / DESMOINESIAN
404CRWGC,CROWEBURG C
404CSDN,COSDEN
404CSHFS,CHEROKEE SHALE / FORT SCOTT
404CSHN,CASHION
404CSMLK,CHEROKEE/SD/ / MARMATON / LANSING-KANSAS CITY
404CSVL,CAINSVILLE
404CSWPB,CROWEBURG / SKINNER / WEIR-PITT / BLUEJACKET
404CTMSQ,CATTLEMAN / SQUIRREL
404CVPE,COTTAGE GROVE / PRUE
404CVSR,COTTAGE GROVE / SKINNER
404DBDG,DENNIS BRIDGE
404DECSD,DEESE / CISCO/SD/
404DEES,DEESE
404DEES1,DEESE 1
404DEES2,DEESE 2
404DEES3,DEESE 3
404DEES4,DEESE 4
404DEES5,DEESE 5
404DEES6,DEESE 6
404DEES7,DEESE 7
404DEES8,DEESE 8
404DEES9,DEESE 9
404DEESA,DEESE A
404DEESB,DEESE B
404DEESC,DEESE C
404DEESD,DEESE D
404DEESE,DEESE E
404DEESF,DEESE F
404DEESL,DEESE LOWER
404DEESM,DEESE MIDDLE
404DEESU,DEESE UPPER
404DEHMH,DEESE / HOXBAR MIDDLE / HOXBAR
404DEHRM,DEESE / HOXBAR MIDDLE
404DESHT,DEESE 4 / HART
404DKHL,DK HILL
404DMNCP,DEESE / MELTON / CULP
404DMRSD,DEESE MAROON SD
404DMSD,DESMOINESIAN SD
404DMSS,DEMOSS /SD/
404DMUMN,DES MOINES UPPER / MARMATON
404DOMIC,DWSN/OSWEGO/MULKY/IRNPSTCL/CROWBRG/TEBO/WEIR/PTTSBRG/BLUJCKT
404DORA,DORA
404DRWD,DRY WOOD
404DRWDA,DRY WOOD A
404DRWDB,DRY WOOD B
404DRWDC,DRY WOOD C
404DS1OR,DEESE 1 / OSBORN
404DSBR,DEESE BROWN
404DSGS,DESMOINESIAN / GRANITE WASH
404DSKCA,DESMOINES/SERIES/ / KANSAS CITY A
404DSMR,DEESE MAROON
404DSMRF,DES MOINES / RED FORK
404DSMS,DESMOINESIAN
404DSMS1,DESMOINESIAN 1
404DSMS2,DESMOINESIAN 2
404DSMS3,DESMOINESIAN 3
404DSMSA,DESMOINESIAN A
404DSMSB,DESMOINESIAN B
404DSMSC,DESMOINESIAN C
404DSMSD,DESMOINESIAN D
404DSMSE,DESMOINESIAN E
404DSMSL,DESMOINESIAN LOWER
404DSMSM,DESMOINESIAN MIDDLE
404DSMSN,DESMOINESIAN
404DSMSU,DESMOINESIAN UPPER
404DSOC,DEESE OOLITIC
404DSOC1,DEESE OOLITIC 1
404DSOC2,DEESE OOLITIC 2
404DSRF,DEESE / RED FORK
404DTCR,DUTCHER /SD/ DES MOINES/
404DTCRL,DUTCHER LOWER /SD/ DES MOINES/
404DTCRM,DUTCHER MIDDLE /SD/ DES MOINES/
404DTCRU,DUTCHER UPPER /SD/ DES MOINES/
404DVKC,DEVILS KITCHEN
404DVPR,DAVENPORT
404DWDRE,DRY WOOD / ROWE
404DYWDC,DRYWOOD COAL
404DYWDW,DRY WOOD / WARNER
404EDRD,EDWARDS /DES MOINES/
404EDRD1,EDWARDS 1 /DES MOINES/
404EDRD2,EDWARDS 2 /DES MOINES/
404EDRD3,EDWARDS 3 /DES MOINES/
404EDRDL,EDWARDS LOWER /DES MOINES/
404EDRDU,EDWARDS UPPER /DES MOINES/
404EGLV,ENGLEVALE
404EKGWD,ERICK / GRANITE WASH
404ERLB,EARLSBORO
404ERLB1,EARLSBORO 1
404ERLB2,EARLSBORO 2
404ERLB3,EARLSBORO 3
404ERLBL,EARLSBORO LOWER
404ERLBM,EARLSBORO MIDDLE
404ERLBU,EARLSBORO UPPER
404ERLBZ,EARLSBORO ZONE
404ESON,EASON
404ETTR,ETTER LM
404EXCL,EXCELLO
404FDTFD,FUSULINID DESMOINES LO/TUSSY UP/FUSULINID DESMOINES UP
404FERS,FEARS
404FGIN,FEAGIN
404FJZMM,FORT SCOTT / JOHNSON ZONE / MYRICK STATION / MARMATON A
404FLG2,FLEMING 2
404FLMG,FLEMING
404FLMGB,FLEMING B
404FLMGL,FLEMING LOWER
404FLTN,FULTON
404FMGC,FLEMING COAL
404FOX,FOX
404FRMRM,FORT SCOTT / MORROW / MISSISSIPPIAN
404FRSC,FORT SCOTT
404FRSCA,FORT SCOTT A
404FRSCB,FORT SCOTT B
404FRSCL,FORT SCOTT LOWER
404FRSD,FOSTER SD
404FRSDL,FRY SD LOWER
404FRSDU,FRY SD UPPER
404FRSM,FORT SMITH
404FRSMS,FORT SCOTT / MYRICK STATION
404FRSU,FORT SCOTT UPPER
404FRY,FRY /SD/
404FRY L,FRY LOWER
404FRY M,FRY MIDDLE
404FRYU,FRY UPPER
404FSJZM,FORT SCOTT / JOHNSON ZONE / MARMATON
404FSLDD,FUSULINID DESMOINES
404FSLDL,FUSULINID DESMOINES LOWER
404FSLDM,FUSULINID DESMOINES MIDDLE
404FSLDU,FUSULINID DESMOINES UPPER
404FSLKS,FORT SCOTT/LANSING-KS CITY J/LANSING-KS CTY A/STOTLER
404FSLLM,FORT SCOTT LOWER/LM/
404FSLN,FUSILINA
404FSLN1,FUSILINA 1
404FSLN2,FUSILINA 2
404FSLNF,FUSILINA F
404FSLNG,FUSILINA G
404FSLNL,FUSILINA LOWER
404FSLNU,FUSILINA UPPER
404FSMAC,FORT SCOTT / MARMATON A / MARMATON C
404FSMN,FORT SCOTT / MARMATON
404FSMSM,FORT SCOTT / MYRICK STATION / MARMATON A
404FSMTB,FORT SCOTT / MARMATON B
404FSPMN,FORT SCOTT/PAWNEE/MARMATON
404FSTR,FOSTER
404FTSIL,FORT SCOTT / INOLA
404FTSJZ,FORT SCOTT / JOHNSON ZONE
404GBSN,GIBSON
404GBSN1,GIBSON 1
404GBSN2,GIBSON 2
404GBSN3,GIBSON 3
404GBSN4,GIBSON 4
404GBSNL,GIBSON LOWER
404GBSNM,GIBSON MIDDLE
404GBSNU,GIBSON UPPER
404GHBLB,GILCREASE / HARTSHORNE / BOOCH LOWER / BARTLESVILLE
404GLKCT,GORHAM SD / LANSING-KANSAS CITY / TORONTO
404GLNN,GLENN
404GLNNL,GLENN LOWER
404GLNNU,GLENN UPPER
404GLRMA,GLOVER / MONA
404GLRPR,GLOVER / POOLER
404GLVR,GLOVER
404GOEN,GOEN
404GOLM,GOEN LM
404GORM,GORHAM
404GORM1,GORHAM 1
404GORM2,GORHAM 2
404GORML,GORHAM LM
404GORMS,GORHAM SD
404GORTN,GORHAM / TORONTO
404GOSD,GOEN SD
404GRAY,GRAY
404GRAYL,GRAY LOWER
404GRAYM,GRAY MIDDLE
404GRAYU,GRAY UPPER
404GRDL,GARDNER LM
404GRDLU,GARDNER LM UPPER
404GRDN,GORDON SD
404GRDR,GARDNER
404GRDRL,GARDNER LOWER
404GRDRU,GARDNER UPPER
404GRDS,GARDNER SD
404GRDSL,GARDNER SD LOWER
404GRDSU,GARDNER SD UPPER
404GRDY,GRAYDON
404GRSD,GRAY SD
404GRSWU,GRANITE WASH UPPER
404GRWB,GRANITE WASH B
404GRWC,GRANITE WASH C
404GRWD,GRANITE WASH D
404GRWD,GRANITE WASH D
404GRWE,GRANITE WASH E
404GRWF,GRANITE WASH F
404GRWG,GRANITE WASH G
404GRWS,STRAWN GRANITE WASH
404GRWSA,GRANITE WASH A
404GSPV,GRANITE WASH / PENNSYLVANIAN
404GTWD,GATEWOOD SD
404GWDM,GRANITE WASH
404GWDMO,GRANITE WASH / MISSOURIAN
404GWSCD,GRANITE WASH / CLEVELAND
404GWVR,GRANITE WASH / VIRGIL
404GZNE,G ZONE
404HART,HART /GOLDEN TREND/
404HART1,HART 1 /GOLDEN TREND/
404HART2,HART 2 /GOLDEN TREND/
404HART3,HART 3 /GOLDEN TREND/
404HARTA,HART A /GOLDEN TREND/
404HARTB,HART B /GOLDEN TREND/
404HARTC,HART C /GOLDEN TREND/
404HARTD,HART D /GOLDEN TREND/
404HARTL,HART LOWER /GOLDEN TREND/
404HARTM,HART MIDDLE /GOLDEN TREND/
404HARTU,HART UPPER /GOLDEN TREND
404HCCK,HANCOCK
404HDRS,HENDERSON SD
404HDSP,HUDSPETH
404HEN Z,HEN ZONE
404HESAB,HARTSHORNE / SAVANNA / BOOCH
404HFNR,HEFNER
404HGVL,HIGGINSVILLE
404HGVLM,HIGGINSVILLE LIME
404HLDR,HILDRETH
404HLDV,HOLDENVILLE
404HLDVC,HOLDENVILLE COAL
404HLND,HOLLAND
404HLSK,HULL SILK
404HNDY,HANDY
404HNDYQ,HANDY Q /SD/
404HNRT,HENRIETTA
404HOMR,HOMER
404HOUX,HOUX
404HPLR,HEPLER
404HRCGT,HEPLER / COTTAGE GROVE / TONKAWA
404HRDS,HOXBAR / DEESE
404HRMA,HARTSHORNE / MCALESTER
404HRMN,HARRYMAN
404HRSCL,HARTSHORNE COAL LOWER
404HRSR,HARTSHORNE
404HRSR2,HARTSHORNE 2
404HRSRL,HARTSHORNE LOWER
404HRSRO,HARTSHORNE COAL
404HRSRS,HARTSHORNE SAND
404HRSRU,HARTSHORNE UPPER
404HRSRZ,HARTSHORNE ZONE
404HRST,HARTSHORNE / STUART
404HRSV,HARTSHORNE / SAVANNA
404HSEMR,HARTSHORNE / MCALESTER
404HSTR,HESTER /SD/
404HTLN,HART / LAYTON
404HTRK,HART / RED FORK
404HXRDM,HOXBAR / DES MOINES
404HYPD,HANDY / P SAND
404IDBR,IDENBRO
404ILRKU,INOLA / RED FORK / UNCONFORMITY
404INOL,INOLA
404IPBRC,IRON POST / BEVIER / ROWE COAL
404IPBRR,IRON POST / BEVIER / RIVERTON COAL
404IPCBG,IRON POST / CROWEBURG
404IPCRC,IRON POST COAL / RIVERTON COAL
404IPMYS,IRON POST / MULKY / SUMMIT
404IPRFR,IRON POST COAL / WEIR-PITT / RED FORK LOWER / ROWE COAL
404IPRRC,IRON POST / ROWE COAL / RIVERTON COAL
404IPSMB,IRON POST CL / SUMMIT / MULKY / BEVIER / WEIR / RIVERTON CL
404IPSRE,IRON POST / ROWE
404IPSWR,IRON POST / WEIR
404IPTRR,IRON POST / TUCKER / ROWE
404IPWRC,IRON POST COAL / WEIR / ROWE COAL
404IRPS,IRON POST
404IRPSC,IRON POST COAL
404JDSD,JUD SD
404JFSMS,JOHNSON ZONE / FORT SCOTT / MYRICK STATION
404JGLM,JENNINGS LM
404JGSD,JENNINGS SD
404JHMLK,JOHNSON ZONE / MYRICK STATION / LANSING-KANSAS CITY
404JHSZ,JOHNSON ZONE
404JHSZL,JOHNSON ZONE LOWER
404JHZMS,JOHNSON ZONE / MYRICK STATION
404JLKJH,JHNSN ZN/LSNG-KAN CT/LSNG-KAN CT J/LSNG-KANS CT I/LSNG- KAN
404JMPML,JOHNSON ZONE/MYRICK STATION/PAWNEE/MRMTN/LNNG-KS CITY
404JMSN,JAMESON SD
404JNGS,JENNINGS
404JNGSL,JENNINGS LOWER
404JNGSU,JENNINGS UPPER
404JNLIK,JOHNSON ZONE / LANSING I /KANSAS CITY
404JNSD,JOHNSON/SD/
404JNSNU,JOHNSON UPPER
404JNZLD,JOHNSON ZONE / LANSING D
404JNZPE,JOHNSON ZONE / PAWNEE
404JUD,JUD
404JZALT,JOHNSON ZONE / ALTAMONT
404JZATC,JOHNSON ZONE / ALTAMONT C
404JZATM,JOHNSON ZONE / ALTAMONT / MARMATON
404JZCHK,JOHNSON ZONE / CHEROKEE
404JZCLK,JOHNSON ZONE / CHEROKEE / LANSING-KANSAS CITY
404JZLC,JOHNSON / LANSING-KANSAS CITY
404JZLGH,JOHNSON ZONE / LANSING H
404JZLKC,JOHNSON ZONE / LANSING-KANSAS CITY
404JZLKI,JOHNSON ZONE / LANSING K / LANSING I
404JZLKK,JOHNSON ZONE / LANSING-KANSAS CITY K
404JZLNJ,JOHNSON ZONE / LANSING J
404JZLNP,JOHNSON ZONE / LENAPAH
404JZMAB,JOHNSON ZONE / MARMATON A / MARMATON B
404JZMDC,JOHNSON ZONE / MIDDLE CREEK
404JZMLK,JOHNSON ZONE/CHEROKEE/MYRICK STATION/PAWNEE/LANSING-KANS CTY
404JZMN,JOHNSON / MYRICK STATION
404JZMNC,JOHNSON ZONE / MARMATON C
404JZMS,JOHNSON / MYRICK STATION
404JZMSM,JOHNSON ZONE / MYRICK STATION / MARMATON A
404KATZ,KATZ
404KDNE,KADANE
404KIRK,KIRK
404KKPF,KICKAPOO FALLS
404KMA,KMA
404KMAL,KMA LM
404KMALL,KMA LOWER LM
404KMAS,KMA SD
404KRBS,KREBS
404KRLPR,KISTLER LOWER / POOLER
404KRMS,KISTLER / MELTON
404KSLR,KISTLER
404KSLRL,KISTLER LOWER
404KSLRU,KISTLER UPPER
404KSRGR,KISTLER / GLOVER
404KUTN,KUTINA
404KUTNM,KUTINA SD MIDDLE
404KUTNU,KUTINA SD UPPER
404LBRD,LABERDIE
404LBTT,LABETTE
404LEMN,LEEMAN/SD/
404LEXA,LEXINGTON A
404LEXB,LEXINGTON B
404LGND,LAGONDA
404LGNDU,LAGONDA U
404LGR10,LONE GROVE 10
404LGR11,LONE GROVE 11
404LGR12,LONE GROVE 12
404LGRV,LONE GROVE
404LGRV1,LONE GROVE 1
404LGRV2,LONE GROVE 2
404LGRV3,LONE GROVE 3
404LGRV4,LONE GROVE 4
404LGRV5,LONE GROVE 5
404LGRV6,LONE GROVE 6
404LGRV7,LONE GROVE 7
404LGRV8,LONE GROVE 8
404LGRV9,LONE GROVE 9
404LGRVA,LONE GROVE A
404LGRVB,LONE GROVE B
404LGRVC,LONE GROVE C
404LGRVD,LONE GROVE D
404LGRVL,LONE GROVE LOWER
404LGRVM,LONE GROVE MIDDLE
404LGRVX,LONGROVE
404LGRVZ,LONE GROVE ZONE
404LHGH,LEHIGH
404LKCMR,LANSING / KANSAS CITY / MARMATON
404LKNS,LAKE NEOSHO
404LNGCB,LANSING G / LANSING C / LANSING B
404LNGN,LEXINGTON
404LNGN2,LEXINGTON 2
404LNGNL,LEXINGTON LOWER
404LNGNU,LEXINGTON UPPER
404LNIPW,LANSING I / PAWNEE
404LNPH,LENAPAH
404LNPHL,LENAPAH LOWER
404LNPHU,LENAPAH UPPER
404LNSCA,LANSING C / LANSING A
404LNSCB,LANSING C / LANSING B
404LOLKC,LITTLE OSAGE / LANSING-KANSAS CITY
404LOMIC,LITTLE OSAGE / MULKY / IRON POST / CROWEBURG
404LOSG,LITTLE OSAGE
404LOSW,LITTLE OSWEGO
404LQUR,LEQUIRE
404LRDO,LAREDO
404LSLT,LITTLE SALT
404LSTC,LOST CITY
404LTTL,LITTLE
404LYLE,LYLE
404LYLEA,LYLE A
404LYLEB,LYLE B
404LYLEC,LYLE C
404LZBD,LAZY BEND
404M1LM,M-1 LM
404MACJZ,MARMATON A / MARMATON B / MARMATON C / JOHNSON ZONE
404MAPR,MONA / POOLER
404MBALJ,MARMATON B / MARMATON A / FORT SCOTT / LANSING K / LANSING J
404MBLY,MOBLEY
404MBLYS,MOBLEY SD
404MCAL,MCALESTER
404MCAL1,MCALESTER 1
404MCAL2,MCALESTER 2
404MCALL,MCALESTER LOWER
404MCALU,MCALESTER UPPER
404MCBFJ,MARMATON C / MARMATON B / FORT SCOTT / JOHNSON ZONE
404MCBWP,MULKY / CROWEBURG / WEIR-PITT
404MCCT,MCCURTAIN SH
404MCDFD,MORIS/DES MOINS//CARPENTR/DES MONS//TUSY/EASN/FUSULND DESMNS
404MCDTF,MORRIS/DES MOINES/ / CARPENTER/DES MOINES / TUSSY / FUSULINI
404MCFDL,MORRIS/DES MOINES/ / CARPENTER/DES MOINES/ / FUSULINID DESMO
404MCGG,MCGEORGE
404MCIPC,MULKY COAL / IRON POST COAL
404MCIPR,MULKY COAL / IRON POST / ROWE COAL
404MCKS,MYRICK STATION
404MCKSL,MYRICK STATION LOWER
404MCLR,MCLESTER
404MCLR,MCLESTER
404MCLT,MCLOUTH
404MCLTC,MCLOUTH C
404MCLTD,MCLOUTH D
404MCLTL,MCLOUTH LOWER
404MCLTS,MCLOUTH SD
404MCLTU,MCLOUTH UPPER
404MCMN,MCMAHON
404MCNB,MCNABB
404MCRK,MINE CREEK
404MCRNC,MULKY COAL / RIVERTON COAL
404MCTEF,MORRIS/DES MNS//CRPNTR/DES MNS//TUSSY/EASON/FUSULND DS MNS
404MCWPR,MINERAL COAL / WEIR-PITT / ROWE COAL
404MCWR,MCWHIRTER
404MDLL,MADILL
404MDRK,MARCHAND / RED FORK
404MDUTF,MORRIS/DES MOINES//MORRIS UPPER/TUSSY/FUSULINID DSMNS
404MDWS,MEADOWS
404MEHL,MAEHLE
404MGHG,MANNING / HERRINGTON
404MGMR,MONTGOMERY
404MHLR,MAHLER
404MHSD,MANNING / HARRINGTON/SD/
404MIBWR,MULKY COAL / IRON POST / BEVIER / WEIR / ROWE C / RIVERTON C
404MICRC,MULKY COAL / IRON POST / CROWEBURG / ROWE COAL
404MICTW,MULKY / IRON POST / CROWEBURG / TEBO / WEIR-PITT
404MIPBR,MULKY COAL / IRON POST COAL / BARTLESVILLE SD / ROWE COAL
404MIPBW,MULKY / IRON POST / BEVIER / WEIR
404MKSMN,MYRICK STATION/MARMATON
404MKYCG,MULKY / CROWEBURG
404MLBR,MULBERRY
404MLBR2,MULBERRY 2
404MLBYC,MULBERRY COAL
404MLBZU,MULBERRY ZONE UPPER
404MLCRC,MULKY COAL / ROWE COAL
404MLKCT,MARMATON / LANSING-KANSAS CITY / TORONTO
404MLKY,MULKY
404MLKYC,MULKY COAL
404MLKYH,MULKY SH
404MMNJZ,MARMATON / JOHNSON ZONE
404MMRL,MEMORIAL
404MNAJZ,MARMATON A / JOHNSON ZONE
404MNCD,MARMATON / CLEVELAND
404MNCEU,MARMATON / CHEROKEE UPPER
404MNCG,MARMATON / COUNCIL GROVE
404MNCOL,MINERAL COAL
404MNJN,MARMATON / JOHNSON
404MNJZM,MARMATON/JOHNSON ZONE/MORROW
404MNPBP,MARMATON / PAWNEE / BASAL PENNSYLVANIAN
404MNPRF,MARMATON / PRUE / RED FORK
404MNRF,MARMATON / RED FORK
404MNRL,MINERAL
404MNRLA,MINERAL A
404MNRLB,MINERAL B
404MNRLC,MINERAL C
404MNTK,MARMATON / TOPEKA
404MONA,MONA
404MOYR,MOYER /DES MOINES/
404MRCTY,MORRIS / CARPENTER / TUSSY
404MRKM,MARKHAM /DES MOINES/
404MRLKC,MARMATON / LANSING-KANSAS CITY
404MRLKM,MARMATONKAN CTYLANSINGTOPEKA
404MRLN,MERLIN SD
404MRMAB,MARMATON A BASE
404MRMBB,MARMATON B BASE
404MRMCB,MARMATON C BASE
404MRML,MARMATON L
404MRMLB,MARMATON L BASE
404MRMLU,MARMATON LOWER / MARMATON UPPER
404MRMM,MARMATON M
404MRMMB,MARMATON M BASE
404MRMN,MARMATON
404MRMN1,MARMATON 1
404MRMN2,MARMATON 2
404MRMN3,MARMATON 3
404MRMNA,MARMATON A
404MRMNB,MARMATON B
404MRMNC,MARMATON C
404MRMND,MARMATON D
404MRMNE,MARMATON E
404MRMNH,MARMATON/SH/
404MRMNL,MARMATON LOWER
404MRMNM,MARMATON MIDDLE
404MRMNU,MARMATON UPPER
404MRMRF,MARMATON / RED FORK
404MRMTL,MARMATON LIME
404MRMWA,MARMATON WASH A
404MRNC,MARMATON COAL
404MRNCA,MARMATON C / MARMATON A
404MRNCH,MARMATON CHERT
404MRNGW,MARMATON / GRANITE WASH
404MRNLI,MARMATON / LANSING I
404MRRS,MORRIS /DES MOINES/
404MRSLJ,MARMATON / SWOPE / LANSING J
404MRTNL,MARTIN SD LOWER
404MRTWS,MARMATON / WINTERSET
404MSCBA,MYRICK STATION/MARMTN C/MARMTN B/MARMTN A
404MSIBR,MULKY / SUMMIT / IRON POST / BEVIER / RIVERTON COAL
404MSLHE,MARMATON C / MYRICK STATION / LANSING H / LANSING F / LANS E
404MSLKC,MYRICK STATION / LANSING-KANSAS CITY
404MSSY,MASSEY
404MSSYZ,MASSEY ZONE
404MTNBA,MARMATON B / MARMATON A
404MUACG,MARMATON U / MARMATON A / CHEROKEE / ST GENEVIEVE
404MWFS1,MARMATON WASH FLOODING SURFACE 1
404MWFS2,MARMATON WASH FLOODING SURFACE 2
404MWLKC,MORROW / LANSING-KANSAS CITY
404MYCRC,MULKY / CROWEBURG / ROWE COAL
404MYCST,MULKY COAL / SUMMIT
404MYER,MAYER
404MYIP,MULKY / IRON POST
404MYIPC,MULKY / IRON POST / CROWEBURG
404MYRE,MULKY / ROWE
404MYST,MULKY / SUMMIT
404MYSTL,MULKY / SUMMIT / LEXINGTON
404MZDF,MAZDA FINLEY
404NALB,NEW ALBANY
404NDSH,NEODESHA
404NDSHL,NEODESHA SD LOWER
404NDSHM,NEODESHA SD MIDDLE
404NDSHU,NEODESHA SD UPPER
404NGRR,NOVINGER REEF
404NOWT,NOWATA
404NSRY,NICHOLS / RAMSEY
404NSTD,NEUSTADT
404NTALC,NEUTRAL C
404NTLL,NEUTRAL LOWER
404NTLU,NEUTRAL UPPER
404NTRL,NEUTRAL
404NTRLA,NEUTRAL A
404NTRLB,NEUTRAL B
404NTRLC,NEUTRAL COAL
404NTRLD,NEUTRAL D
404NTRLE,NEUTRAL E
404NTSY,NATSY
404NVGR,NOVINGER
404OBLCG,OSWEGO / BIG LIME / COTTAGE GROVE
404OC1OG,OOLITIC 1 / OSWEGO
404ODMLM,ODOM /LM/
404OGLNT,OSWEGO / LAYTON / TONKAWA
404OGMM,OSWEGO / MUSSELLEM
404OGOAA,OSWEGO / ATOKA
404OGOHR,OSWEGO / HOXBAR
404OGRKK,OSWEGO / RED FORK / KANSAS CITY
404OGUOG,OSWEGO UPPER / OSWEGO LOWER
404OIPCW,OSWEGO / IRON POST / PRUE / CROWEBURG / WEIR P / ROW C / BUR
404OKYC,OAKLEY COAL
404OLGH,OOLOGAH
404OLKCT,OSWEGO / LANSING-KANSAS CITY / TONKAWA
404OMPC,OLYMPIC
404OSBN1,OSBORNE 1
404OSBR,OSBORN
404OSBRL,OSBORN LOWER
404OSBRU,OSBORN UPPER
404OSGL,OSWEGO/LM/
404OSLKC,OSWEGO / LANSING-KANSAS CITY
404OSRKI,OSWEGO / RED FORK / INOLA
404OSWG,OSWEGO
404OSWG1,OSWEGO 1
404OSWG2,OSWEGO 2
404OSWG3,OSWEGO 3
404OSWG4,OSWEGO 4
404OSWG5,OSWEGO 5
404OSWGA,OSWEGO A
404OSWGB,OSWEGO B
404OSWGC,OSWEGO C
404OSWGD,OSWEGO D
404OSWGE,OSWEGO E
404OSWGK,OSWEGO MARKER
404OSWGL,OSWEGO LOWER
404OSWGU,OSWEGO UPPER
404OVSD,OVERALL /SD/
404PALKO,PAWNEE LOWER / ALTAMONT C / LANSING-KANSAS CITY / OREAD
404PAWLE,PAWNEE / LANSING E
404PBDY,PEABODY
404PBRG,PITTSBURG
404PCKS,PICKENS
404PCOC,PEACH ORCHARD
404PEJS,PRUE / JONES
404PEOG,PRUE / OSWEGO
404PEOGB,PRUE / OSWEGO / BIG LIME
404PERK,PRUE / RED FORK
404PERL,PERU / ROWE COAL
404PERU,PERU
404PERUL,PERU LOWER
404PERUM,PRUE / RED FORK UPPER / RED FORK MIDDLE
404PERUS,PERU/SD/
404PERUU,PERU UPPER
404PERUZ,PERU ZONE
404PHRH,PHARAOH
404PHRH1,PHARAOH 1
404PHRH2,PHARAOH 2
404PHRHL,PHARAOH LOWER
404PHRHU,PHARAOH UPPER
404PINK1,PINK LM 1
404PINK2,PINK LM 2
404PIRMC,PRUE / IRON POST / MULKY COAL
404PKCK,PUMPKIN CREEK
404PKLM,PINK LM
404PLKDO,PAWNEE / LANSING-KANSAS CITY / DOUGLES / OREAD
404PLKJD,PAWNEE / LANSING-KANSAS CITY J / LANSING-KANSAS CITY D
404PLLDO,PAWNEE LOWER / LANSING H / LANSING G / DOUGLAS / OREAD
404PLLKC,PAWNEE LOWER / LANSING-KANSAS CITY
404PLOT,PILOT
404PMKUL,POOLER / MONA / KISTLER UPPER / KISTLER LOWER
404POLR,POOLER
404POLR2,POOLER 2
404POLRL,POOLER LOWER
404POLRM,POOLER MIDDLE
404POLRU,POOLER UPPER
404PRFM,PERRY FARM
404PRKS,PARKS
404PRLM,POROUS LIME
404PRMN,PERRYMAN
404PRNC,PRINCETON
404PRTT,PRUITT
404PRUCD,PRUE / CLEVELAND
404PRUE,PRUE /SD/
404PRUE1,PRUE 1
404PRUE2,PRUE 2
404PRUEL,PRUE LOWER
404PRUEM,PRUE MIDDLE
404PRUEU,PRUE UPPER
404PRUEZ,PRUE ZONE
404PRURC,PRUE / ROWE COAL
404PSND,P SAND
404PTCL,PATCHELL
404PTTS,POTTS
404PUTT,PUTT/SD/
404PVUT,PENNSYLVANIAN UNCONFORMITY
404PWNE,PAWNEE
404PWNE1,PAWNEE 1
404PWNEA,PAWNEE A
404PWNEB,PAWNEE B
404PWNEL,PAWNEE LOWER
404PWNEM,PAWNEE MIDDLE
404PWNEU,PAWNEE UPPER
404PWNJZ,PAWNEE LOWER / JOHNSON ZONE
404PWNPM,PAWNEE / PLATTSMOUTH
404PWNS,PAWNEE SD
404RBBC,ROBINSON BRANCH
404RBIMS,RIVERTON CL / ROWE CL / BEVIER / IRON POST / MULKY / SUMMIT
404RBWTM,RIVERTON COAL / BLUEJACKET COAL / WEIR COAL / TEBO /MULKY CO
404RCKP,ROCKY POINT
404RCRNC,ROWE COAL / RIVERTON COAL
404RDFK,RED FORK
404RDFK2,RED FORK 2
404RDFKA,RED FORK A
404RDFKB,RED FORK B
404RDFKC,RED FORK C
404RDFKD,RED FORK D
404RDFKE,RED FORK E
404RDFKF,RED FORK F
